"emp_no","birth_date","first_name","last_name","gender","hire_date","emp_no","salary","from_date","to_date"
97559,"1961-11-13",Zhaofang,Mawatari,F,"1999-01-29",97559,85730,"2001-01-28","2002-01-28"
97559,"1961-11-13",Zhaofang,Mawatari,F,"1999-01-29",97559,86938,"2002-01-28","9999-01-01"
97710,"1962-11-10",Reinhard,Cyne,M,"1999-11-02",97710,40000,"1999-12-21","2000-12-20"
97710,"1962-11-10",Reinhard,Cyne,M,"1999-11-02",97710,41357,"2000-12-20","2001-12-20"
97710,"1962-11-10",Reinhard,Cyne,M,"1999-11-02",97710,44130,"2001-12-20","9999-01-01"
97851,"1962-11-22",Dekang,Quittner,M,"1999-08-04",97851,49224,"1999-12-26","2000-12-25"
97851,"1962-11-22",Dekang,Quittner,M,"1999-08-04",97851,49235,"2000-12-25","2001-12-25"
97851,"1962-11-22",Dekang,Quittner,M,"1999-08-04",97851,52265,"2001-12-25","9999-01-01"
97936,"1960-01-01",Ramalingam,Solovay,M,"1999-10-03",97936,40000,"1999-11-21","2000-11-20"
97936,"1960-01-01",Ramalingam,Solovay,M,"1999-10-03",97936,40061,"2000-11-20","2001-11-20"
97936,"1960-01-01",Ramalingam,Solovay,M,"1999-10-03",97936,40247,"2001-11-20","9999-01-01"
98040,"1954-08-15",Ortrun,Pettis,F,"1999-09-01",98040,50057,"1999-11-11","2000-11-10"
98040,"1954-08-15",Ortrun,Pettis,F,"1999-09-01",98040,50960,"2000-11-10","2001-11-10"
98040,"1954-08-15",Ortrun,Pettis,F,"1999-09-01",98040,53464,"2001-11-10","9999-01-01"
98208,"1963-03-08",Maria,Zeilberger,F,"1999-04-06",98208,40000,"1999-12-03","2000-12-02"
98208,"1963-03-08",Maria,Zeilberger,F,"1999-04-06",98208,44077,"2000-12-02","2001-12-02"
98208,"1963-03-08",Maria,Zeilberger,F,"1999-04-06",98208,48079,"2001-12-02","9999-01-01"
98258,"1955-09-16",Giri,Pero,M,"1999-01-20",98258,40000,"1999-01-20","2000-01-20"
98258,"1955-09-16",Giri,Pero,M,"1999-01-20",98258,42154,"2000-01-20","2000-09-27"
99051,"1962-05-24",Susanna,Swift,M,"1999-06-23",99051,69841,"1999-10-08","2000-10-07"
99051,"1962-05-24",Susanna,Swift,M,"1999-06-23",99051,71298,"2000-10-07","2001-10-07"
99051,"1962-05-24",Susanna,Swift,M,"1999-06-23",99051,72558,"2001-10-07","9999-01-01"
99075,"1961-08-14",Filipp,Covnot,M,"1999-01-02",99075,44351,"1999-01-02","2000-01-02"
99075,"1961-08-14",Filipp,Covnot,M,"1999-01-02",99075,46053,"2000-01-02","2001-01-01"
99075,"1961-08-14",Filipp,Covnot,M,"1999-01-02",99075,49678,"2001-01-01","2002-01-01"
99075,"1961-08-14",Filipp,Covnot,M,"1999-01-02",99075,53358,"2002-01-01","9999-01-01"
99078,"1958-02-21",Honesty,Zwicker,M,"1999-03-06",99078,62296,"1999-03-14","2000-03-13"
99078,"1958-02-21",Honesty,Zwicker,M,"1999-03-06",99078,64679,"2000-03-13","2001-03-13"
99078,"1958-02-21",Honesty,Zwicker,M,"1999-03-06",99078,68071,"2001-03-13","2002-03-13"
99078,"1958-02-21",Honesty,Zwicker,M,"1999-03-06",99078,68067,"2002-03-13","2002-07-03"
99353,"1956-01-07",Arto,Merey,F,"1999-06-12",99353,62789,"1999-06-12","2000-06-11"
99353,"1956-01-07",Arto,Merey,F,"1999-06-12",99353,62675,"2000-06-11","2001-06-11"
99353,"1956-01-07",Arto,Merey,F,"1999-06-12",99353,64687,"2001-06-11","2002-06-11"
99353,"1956-01-07",Arto,Merey,F,"1999-06-12",99353,65873,"2002-06-11","9999-01-01"
99474,"1956-06-11",Fuqing,Bamford,M,"1999-04-21",99474,63203,"1999-04-21","2000-04-20"
99474,"1956-06-11",Fuqing,Bamford,M,"1999-04-21",99474,65709,"2000-04-20","2001-04-20"
99474,"1956-06-11",Fuqing,Bamford,M,"1999-04-21",99474,69801,"2001-04-20","2002-04-20"
99474,"1956-06-11",Fuqing,Bamford,M,"1999-04-21",99474,73125,"2002-04-20","9999-01-01"
99776,"1962-08-01",Saniya,Gronowski,M,"1999-03-01",99776,69336,"1999-12-14","2000-12-13"
99776,"1962-08-01",Saniya,Gronowski,M,"1999-03-01",99776,72741,"2000-12-13","2001-12-13"
99776,"1962-08-01",Saniya,Gronowski,M,"1999-03-01",99776,75098,"2001-12-13","9999-01-01"
99861,"1953-01-20",IEEE,Waeselynck,F,"1999-06-06",99861,40000,"1999-08-16","2000-04-17"
99909,"1954-01-23",Stafford,Coorg,F,"1999-03-08",99909,72338,"1999-09-22","2000-09-21"
99909,"1954-01-23",Stafford,Coorg,F,"1999-03-08",99909,72476,"2000-09-21","2001-09-21"
99909,"1954-01-23",Stafford,Coorg,F,"1999-03-08",99909,76593,"2001-09-21","9999-01-01"
99948,"1960-06-04",Rosine,Erdi,M,"1999-08-26",99948,50052,"1999-08-26","2000-08-25"
99948,"1960-06-04",Rosine,Erdi,M,"1999-08-26",99948,53526,"2000-08-25","2001-08-25"
99948,"1960-06-04",Rosine,Erdi,M,"1999-08-26",99948,57526,"2001-08-25","9999-01-01"
99962,"1963-03-29",Masako,Ranft,M,"1999-04-22",99962,87895,"1999-04-22","1999-11-29"
100199,"1962-11-16",Vasiliy,Veccia,M,"1999-01-08",100199,51473,"1999-01-08","2000-01-08"
100199,"1962-11-16",Vasiliy,Veccia,M,"1999-01-08",100199,51341,"2000-01-08","2001-01-07"
100199,"1962-11-16",Vasiliy,Veccia,M,"1999-01-08",100199,53909,"2001-01-07","2002-01-07"
100199,"1962-11-16",Vasiliy,Veccia,M,"1999-01-08",100199,53969,"2002-01-07","9999-01-01"
100233,"1964-08-24",Almudena,Stentiford,M,"1999-07-23",100233,40000,"1999-09-30","2000-09-29"
100233,"1964-08-24",Almudena,Stentiford,M,"1999-07-23",100233,40737,"2000-09-29","2000-12-06"
100377,"1962-08-26",Chiranjit,Luders,F,"1999-04-17",100377,43072,"1999-06-18","2000-06-17"
100377,"1962-08-26",Chiranjit,Luders,F,"1999-04-17",100377,44382,"2000-06-17","2001-06-17"
100377,"1962-08-26",Chiranjit,Luders,F,"1999-04-17",100377,48737,"2001-06-17","2002-06-17"
100377,"1962-08-26",Chiranjit,Luders,F,"1999-04-17",100377,50183,"2002-06-17","9999-01-01"
100936,"1963-09-15",Masanao,Schonegge,F,"1999-04-27",100936,44790,"1999-04-27","2000-04-26"
100936,"1963-09-15",Masanao,Schonegge,F,"1999-04-27",100936,44667,"2000-04-26","2001-04-26"
100936,"1963-09-15",Masanao,Schonegge,F,"1999-04-27",100936,47219,"2001-04-26","2002-01-09"
100943,"1953-02-24",Tuval,Merkl,F,"1999-12-10",100943,45000,"2000-01-09","2001-01-08"
100943,"1953-02-24",Tuval,Merkl,F,"1999-12-10",100943,48352,"2001-01-08","2002-01-08"
100943,"1953-02-24",Tuval,Merkl,F,"1999-12-10",100943,48981,"2002-01-08","9999-01-01"
100996,"1957-08-30",Steve,Camurati,M,"1999-03-02",100996,40000,"1999-03-02","2000-03-01"
100996,"1957-08-30",Steve,Camurati,M,"1999-03-02",100996,43264,"2000-03-01","2001-03-01"
100996,"1957-08-30",Steve,Camurati,M,"1999-03-02",100996,43250,"2001-03-01","2002-03-01"
100996,"1957-08-30",Steve,Camurati,M,"1999-03-02",100996,43511,"2002-03-01","9999-01-01"
101113,"1956-09-10",Vugranam,Raczkowsky,F,"1999-02-04",101113,45511,"1999-02-04","2000-02-04"
101113,"1956-09-10",Vugranam,Raczkowsky,F,"1999-02-04",101113,48182,"2000-02-04","2001-02-03"
101113,"1956-09-10",Vugranam,Raczkowsky,F,"1999-02-04",101113,50350,"2001-02-03","2002-02-03"
101113,"1956-09-10",Vugranam,Raczkowsky,F,"1999-02-04",101113,52707,"2002-02-03","9999-01-01"
101333,"1957-10-24",Along,Braunschweig,F,"1999-05-07",101333,62707,"2000-01-17","2001-01-16"
101333,"1957-10-24",Along,Braunschweig,F,"1999-05-07",101333,63228,"2001-01-16","2002-01-16"
101333,"1957-10-24",Along,Braunschweig,F,"1999-05-07",101333,62778,"2002-01-16","2002-04-29"
101358,"1964-12-14",Amstein,Katalagarianos,M,"1999-02-03",101358,49463,"1999-02-14","2000-02-14"
101358,"1964-12-14",Amstein,Katalagarianos,M,"1999-02-03",101358,50048,"2000-02-14","2001-02-13"
101358,"1964-12-14",Amstein,Katalagarianos,M,"1999-02-03",101358,54251,"2001-02-13","2002-02-12"
101365,"1953-01-18",Fumitake,Solovay,F,"1999-10-28",101365,80809,"1999-11-16","2000-11-15"
101365,"1953-01-18",Fumitake,Solovay,F,"1999-10-28",101365,81418,"2000-11-15","2001-11-15"
101365,"1953-01-18",Fumitake,Solovay,F,"1999-10-28",101365,83622,"2001-11-15","9999-01-01"
101495,"1961-03-17",Juichirou,Facello,M,"1999-04-23",101495,40000,"1999-04-23","2000-04-22"
101495,"1961-03-17",Juichirou,Facello,M,"1999-04-23",101495,41769,"2000-04-22","2001-04-22"
101495,"1961-03-17",Juichirou,Facello,M,"1999-04-23",101495,45228,"2001-04-22","2001-12-26"
101682,"1956-02-26",Marek,Navazio,M,"1999-09-23",101682,40000,"1999-09-23","2000-09-22"
101682,"1956-02-26",Marek,Navazio,M,"1999-09-23",101682,44238,"2000-09-22","2001-09-22"
101682,"1956-02-26",Marek,Navazio,M,"1999-09-23",101682,43783,"2001-09-22","9999-01-01"
101941,"1955-03-02",Oscal,Litzkow,M,"1999-03-07",101941,88036,"1999-08-05","2000-08-04"
101941,"1955-03-02",Oscal,Litzkow,M,"1999-03-07",101941,92064,"2000-08-04","2001-08-04"
101941,"1955-03-02",Oscal,Litzkow,M,"1999-03-07",101941,96264,"2001-08-04","9999-01-01"
102329,"1957-06-01",Salvador,Ranon,F,"1999-09-17",102329,64576,"1999-11-05","2000-11-04"
102329,"1957-06-01",Salvador,Ranon,F,"1999-09-17",102329,68937,"2000-11-04","2001-11-04"
102329,"1957-06-01",Salvador,Ranon,F,"1999-09-17",102329,69410,"2001-11-04","9999-01-01"
102356,"1961-11-18",Subhash,Claffy,M,"1999-02-12",102356,45781,"1999-06-07","2000-06-06"
102356,"1961-11-18",Subhash,Claffy,M,"1999-02-12",102356,49231,"2000-06-06","2001-06-06"
102356,"1961-11-18",Subhash,Claffy,M,"1999-02-12",102356,49753,"2001-06-06","2002-06-06"
102356,"1961-11-18",Subhash,Claffy,M,"1999-02-12",102356,50005,"2002-06-06","9999-01-01"
103101,"1952-12-02",Janche,Falco,M,"1999-04-21",103101,62675,"1999-04-21","2000-04-20"
103101,"1952-12-02",Janche,Falco,M,"1999-04-21",103101,63190,"2000-04-20","2001-04-20"
103101,"1952-12-02",Janche,Falco,M,"1999-04-21",103101,66147,"2001-04-20","2002-04-20"
103101,"1952-12-02",Janche,Falco,M,"1999-04-21",103101,69819,"2002-04-20","9999-01-01"
103168,"1952-08-09",Fumitaka,Vickson,M,"1999-04-08",103168,59496,"1999-06-26","2000-06-25"
103168,"1952-08-09",Fumitaka,Vickson,M,"1999-04-08",103168,60407,"2000-06-25","2001-06-25"
103168,"1952-08-09",Fumitaka,Vickson,M,"1999-04-08",103168,63475,"2001-06-25","2002-06-25"
103168,"1952-08-09",Fumitaka,Vickson,M,"1999-04-08",103168,64516,"2002-06-25","9999-01-01"
103208,"1952-10-28",Charmane,Cannard,M,"1999-01-31",103208,63048,"1999-05-09","2000-05-08"
103208,"1952-10-28",Charmane,Cannard,M,"1999-01-31",103208,63764,"2000-05-08","2001-05-08"
103208,"1952-10-28",Charmane,Cannard,M,"1999-01-31",103208,63600,"2001-05-08","2002-05-08"
103208,"1952-10-28",Charmane,Cannard,M,"1999-01-31",103208,67033,"2002-05-08","9999-01-01"
103297,"1957-09-30",Theron,Ranum,F,"1999-05-01",103297,78906,"1999-12-27","2000-12-26"
103297,"1957-09-30",Theron,Ranum,F,"1999-05-01",103297,82700,"2000-12-26","2001-12-26"
103297,"1957-09-30",Theron,Ranum,F,"1999-05-01",103297,84355,"2001-12-26","9999-01-01"
103512,"1952-03-14",Youjian,Bach,M,"1999-02-23",103512,40000,"1999-02-23","2000-02-23"
103512,"1952-03-14",Youjian,Bach,M,"1999-02-23",103512,43339,"2000-02-23","2001-02-22"
103512,"1952-03-14",Youjian,Bach,M,"1999-02-23",103512,45519,"2001-02-22","2002-02-22"
103512,"1952-03-14",Youjian,Bach,M,"1999-02-23",103512,49989,"2002-02-22","9999-01-01"
103638,"1964-10-30",Tesuya,Heijenga,M,"1999-07-29",103638,40000,"1999-10-18","2000-10-17"
103638,"1964-10-30",Tesuya,Heijenga,M,"1999-07-29",103638,41757,"2000-10-17","2001-10-17"
103638,"1964-10-30",Tesuya,Heijenga,M,"1999-07-29",103638,42028,"2001-10-17","9999-01-01"
103785,"1955-04-30",Heejo,Kropatsch,M,"1999-02-25",103785,57384,"1999-08-09","2000-08-08"
103785,"1955-04-30",Heejo,Kropatsch,M,"1999-02-25",103785,57277,"2000-08-08","2001-08-08"
103785,"1955-04-30",Heejo,Kropatsch,M,"1999-02-25",103785,61310,"2001-08-08","9999-01-01"
103912,"1952-10-02",Kankanahalli,Ibel,M,"1999-07-23",103912,63987,"1999-11-07","2000-11-06"
103912,"1952-10-02",Kankanahalli,Ibel,M,"1999-07-23",103912,65125,"2000-11-06","2001-11-06"
103912,"1952-10-02",Kankanahalli,Ibel,M,"1999-07-23",103912,69304,"2001-11-06","9999-01-01"
104268,"1960-07-05",Vasiliy,Nourani,M,"1999-09-25",104268,40580,"1999-12-14","2000-12-13"
104268,"1960-07-05",Vasiliy,Nourani,M,"1999-09-25",104268,42982,"2000-12-13","2001-12-13"
104268,"1960-07-05",Vasiliy,Nourani,M,"1999-09-25",104268,42850,"2001-12-13","9999-01-01"
104350,"1961-01-22",Bodo,Lindenbaum,M,"1999-02-24",104350,40000,"1999-08-09","2000-08-08"
104350,"1961-01-22",Bodo,Lindenbaum,M,"1999-02-24",104350,40379,"2000-08-08","2001-08-08"
104350,"1961-01-22",Bodo,Lindenbaum,M,"1999-02-24",104350,41146,"2001-08-08","9999-01-01"
104538,"1963-04-29",Marko,Klyachko,F,"1999-08-12",104538,103435,"1999-08-12","2000-08-11"
104538,"1963-04-29",Marko,Klyachko,F,"1999-08-12",104538,106464,"2000-08-11","2001-08-11"
104538,"1963-04-29",Marko,Klyachko,F,"1999-08-12",104538,106714,"2001-08-11","9999-01-01"
104569,"1955-06-22",Szabolcs,Peris,M,"1999-10-19",104569,40000,"1999-10-19","2000-10-18"
104569,"1955-06-22",Szabolcs,Peris,M,"1999-10-19",104569,41585,"2000-10-18","2001-10-18"
104569,"1955-06-22",Szabolcs,Peris,M,"1999-10-19",104569,44125,"2001-10-18","9999-01-01"
104639,"1960-06-19",Theron,Escriba,F,"1999-09-14",104639,40000,"1999-09-21","2000-09-20"
104639,"1960-06-19",Theron,Escriba,F,"1999-09-14",104639,44026,"2000-09-20","2001-09-20"
104639,"1960-06-19",Theron,Escriba,F,"1999-09-14",104639,45719,"2001-09-20","9999-01-01"
104653,"1959-07-17",Herb,Belinskaya,M,"1999-03-06",104653,53752,"1999-03-06","2000-03-05"
104653,"1959-07-17",Herb,Belinskaya,M,"1999-03-06",104653,57059,"2000-03-05","2001-03-05"
104653,"1959-07-17",Herb,Belinskaya,M,"1999-03-06",104653,56773,"2001-03-05","2002-03-05"
104653,"1959-07-17",Herb,Belinskaya,M,"1999-03-06",104653,58263,"2002-03-05","9999-01-01"
104954,"1954-03-07",Torsten,Veccia,M,"1999-07-27",104954,40000,"1999-07-27","2000-07-26"
104954,"1954-03-07",Torsten,Veccia,M,"1999-07-27",104954,41665,"2000-07-26","2001-07-26"
104954,"1954-03-07",Torsten,Veccia,M,"1999-07-27",104954,42590,"2001-07-26","2002-07-26"
104954,"1954-03-07",Torsten,Veccia,M,"1999-07-27",104954,45725,"2002-07-26","9999-01-01"
105066,"1963-01-29",Sashi,Staelin,M,"1999-01-20",105066,56499,"1999-10-20","2000-10-19"
105066,"1963-01-29",Sashi,Staelin,M,"1999-01-20",105066,59959,"2000-10-19","2001-10-19"
105066,"1963-01-29",Sashi,Staelin,M,"1999-01-20",105066,62894,"2001-10-19","9999-01-01"
105200,"1957-11-07",Mrinalini,Mahnke,F,"1999-10-06",105200,66283,"1999-12-03","2000-12-02"
105200,"1957-11-07",Mrinalini,Mahnke,F,"1999-10-06",105200,66743,"2000-12-02","2001-12-02"
105200,"1957-11-07",Mrinalini,Mahnke,F,"1999-10-06",105200,67569,"2001-12-02","9999-01-01"
105277,"1962-01-16",Honesty,Aloia,M,"1999-01-19",105277,67910,"1999-01-28","2000-01-28"
105277,"1962-01-16",Honesty,Aloia,M,"1999-01-19",105277,68105,"2000-01-28","2001-01-27"
105277,"1962-01-16",Honesty,Aloia,M,"1999-01-19",105277,70821,"2001-01-27","2002-01-27"
105277,"1962-01-16",Honesty,Aloia,M,"1999-01-19",105277,71279,"2002-01-27","2002-02-02"
105411,"1959-09-12",Eirik,Rossi,M,"1999-07-16",105411,57159,"1999-11-20","2000-11-19"
105411,"1959-09-12",Eirik,Rossi,M,"1999-07-16",105411,57089,"2000-11-19","2001-11-19"
105411,"1959-09-12",Eirik,Rossi,M,"1999-07-16",105411,57036,"2001-11-19","2002-06-04"
105435,"1953-03-17",Spyrose,Coney,M,"1999-06-30",105435,49205,"1999-06-30","2000-06-29"
105435,"1953-03-17",Spyrose,Coney,M,"1999-06-30",105435,49363,"2000-06-29","2001-06-29"
105435,"1953-03-17",Spyrose,Coney,M,"1999-06-30",105435,51000,"2001-06-29","2002-06-29"
105435,"1953-03-17",Spyrose,Coney,M,"1999-06-30",105435,54143,"2002-06-29","9999-01-01"
105885,"1954-02-20",Stamatina,Basawa,F,"1999-10-04",105885,40299,"1999-10-04","2000-10-03"
105885,"1954-02-20",Stamatina,Basawa,F,"1999-10-04",105885,42079,"2000-10-03","2001-10-03"
105885,"1954-02-20",Stamatina,Basawa,F,"1999-10-04",105885,44767,"2001-10-03","9999-01-01"
105982,"1952-08-12",Jeong,Percebois,F,"1999-03-07",105982,46326,"1999-03-07","2000-03-06"
105982,"1952-08-12",Jeong,Percebois,F,"1999-03-07",105982,48962,"2000-03-06","2001-03-06"
105982,"1952-08-12",Jeong,Percebois,F,"1999-03-07",105982,49230,"2001-03-06","2002-03-06"
105982,"1952-08-12",Jeong,Percebois,F,"1999-03-07",105982,51210,"2002-03-06","9999-01-01"
106366,"1957-07-19",Matk,Thiria,M,"1999-03-26",106366,40000,"1999-06-28","2000-06-27"
106366,"1957-07-19",Matk,Thiria,M,"1999-03-26",106366,42875,"2000-06-27","2001-06-27"
106366,"1957-07-19",Matk,Thiria,M,"1999-03-26",106366,45582,"2001-06-27","2002-06-27"
106366,"1957-07-19",Matk,Thiria,M,"1999-03-26",106366,46406,"2002-06-27","9999-01-01"
106507,"1961-01-15",Saeed,Vendrig,M,"1999-03-30",106507,72738,"1999-03-30","2000-03-29"
106507,"1961-01-15",Saeed,Vendrig,M,"1999-03-30",106507,75318,"2000-03-29","2001-03-29"
106507,"1961-01-15",Saeed,Vendrig,M,"1999-03-30",106507,77404,"2001-03-29","2002-03-29"
106507,"1961-01-15",Saeed,Vendrig,M,"1999-03-30",106507,77652,"2002-03-29","9999-01-01"
106580,"1959-04-22",Lene,Birta,M,"1999-06-18",106580,85028,"1999-06-18","2000-06-17"
106580,"1959-04-22",Lene,Birta,M,"1999-06-18",106580,85081,"2000-06-17","2001-06-17"
106580,"1959-04-22",Lene,Birta,M,"1999-06-18",106580,87684,"2001-06-17","2002-06-17"
106580,"1959-04-22",Lene,Birta,M,"1999-06-18",106580,90926,"2002-06-17","9999-01-01"
107178,"1955-12-30",Martins,Linnainmaa,M,"1999-04-21",107178,50811,"1999-09-14","2000-09-13"
107178,"1955-12-30",Martins,Linnainmaa,M,"1999-04-21",107178,52385,"2000-09-13","2001-09-13"
107178,"1955-12-30",Martins,Linnainmaa,M,"1999-04-21",107178,54065,"2001-09-13","9999-01-01"
107259,"1958-12-19",Gilbert,Hagimont,M,"1999-09-20",107259,55112,"1999-09-20","2000-09-19"
107259,"1958-12-19",Gilbert,Hagimont,M,"1999-09-20",107259,57260,"2000-09-19","2001-09-19"
107259,"1958-12-19",Gilbert,Hagimont,M,"1999-09-20",107259,60732,"2001-09-19","9999-01-01"
107571,"1958-08-13",Shalesh,Jarecki,F,"1999-05-24",107571,40000,"1999-05-24","2000-05-23"
107571,"1958-08-13",Shalesh,Jarecki,F,"1999-05-24",107571,40014,"2000-05-23","2001-05-23"
107571,"1958-08-13",Shalesh,Jarecki,F,"1999-05-24",107571,43003,"2001-05-23","2002-05-14"
107817,"1953-08-03",Marsha,Velasco,F,"1999-09-22",107817,40000,"1999-09-22","2000-09-21"
107817,"1953-08-03",Marsha,Velasco,F,"1999-09-22",107817,42152,"2000-09-21","2001-09-21"
107817,"1953-08-03",Marsha,Velasco,F,"1999-09-22",107817,44173,"2001-09-21","9999-01-01"
108201,"1955-04-14",Mariangiola,Boreale,M,"2000-01-01",108201,57615,"2000-01-01","2000-12-31"
108201,"1955-04-14",Mariangiola,Boreale,M,"2000-01-01",108201,59449,"2000-12-31","2001-12-31"
108201,"1955-04-14",Mariangiola,Boreale,M,"2000-01-01",108201,62286,"2001-12-31","9999-01-01"
108443,"1952-08-01",Lenore,Polajnar,F,"1999-07-25",108443,51927,"1999-09-11","2000-09-10"
108443,"1952-08-01",Lenore,Polajnar,F,"1999-07-25",108443,55036,"2000-09-10","2001-09-10"
108443,"1952-08-01",Lenore,Polajnar,F,"1999-07-25",108443,55516,"2001-09-10","9999-01-01"
108611,"1963-08-03",Goh,Dymetman,M,"1999-03-28",108611,51044,"1999-03-28","2000-03-27"
108611,"1963-08-03",Goh,Dymetman,M,"1999-03-28",108611,51782,"2000-03-27","2001-03-27"
108611,"1963-08-03",Goh,Dymetman,M,"1999-03-28",108611,54339,"2001-03-27","2002-03-27"
108611,"1963-08-03",Goh,Dymetman,M,"1999-03-28",108611,55215,"2002-03-27","9999-01-01"
108665,"1954-01-22",Heeju,Parascandalo,M,"1999-06-08",108665,55778,"1999-07-24","2000-07-23"
108665,"1954-01-22",Heeju,Parascandalo,M,"1999-06-08",108665,57330,"2000-07-23","2001-07-23"
108665,"1954-01-22",Heeju,Parascandalo,M,"1999-06-08",108665,59065,"2001-07-23","2002-07-23"
108665,"1954-01-22",Heeju,Parascandalo,M,"1999-06-08",108665,61715,"2002-07-23","9999-01-01"
108697,"1963-05-28",Quingbo,Kambil,M,"1999-10-30",108697,40000,"1999-10-30","2000-10-29"
108697,"1963-05-28",Quingbo,Kambil,M,"1999-10-30",108697,41093,"2000-10-29","2001-10-28"
108697,"1963-05-28",Quingbo,Kambil,M,"1999-10-30",108697,45274,"2001-10-28","9999-01-01"
108961,"1962-11-13",Jianhua,Piveteau,F,"1999-01-02",108961,40000,"1999-01-02","2000-01-02"
108961,"1962-11-13",Jianhua,Piveteau,F,"1999-01-02",108961,39734,"2000-01-02","2001-01-01"
108961,"1962-11-13",Jianhua,Piveteau,F,"1999-01-02",108961,40216,"2001-01-01","2002-01-01"
108961,"1962-11-13",Jianhua,Piveteau,F,"1999-01-02",108961,44587,"2002-01-01","9999-01-01"
109673,"1954-05-17",Gian,Mapelli,M,"1999-04-20",109673,62912,"1999-08-01","2000-07-31"
109673,"1954-05-17",Gian,Mapelli,M,"1999-04-20",109673,66961,"2000-07-31","2001-07-31"
109673,"1954-05-17",Gian,Mapelli,M,"1999-04-20",109673,67209,"2001-07-31","2002-07-31"
109673,"1954-05-17",Gian,Mapelli,M,"1999-04-20",109673,69960,"2002-07-31","9999-01-01"
200154,"1960-03-07",Kazuhisa,Schwabacher,M,"1999-03-03",200154,43828,"1999-05-07","2000-05-06"
200154,"1960-03-07",Kazuhisa,Schwabacher,M,"1999-03-03",200154,45389,"2000-05-06","2001-05-06"
200154,"1960-03-07",Kazuhisa,Schwabacher,M,"1999-03-03",200154,46353,"2001-05-06","2002-05-06"
200154,"1960-03-07",Kazuhisa,Schwabacher,M,"1999-03-03",200154,47011,"2002-05-06","9999-01-01"
200436,"1959-03-03",Douadi,Rusterholz,M,"1999-01-20",200436,56381,"1999-05-25","2000-05-24"
200436,"1959-03-03",Douadi,Rusterholz,M,"1999-01-20",200436,57803,"2000-05-24","2001-05-24"
200436,"1959-03-03",Douadi,Rusterholz,M,"1999-01-20",200436,58282,"2001-05-24","2002-05-24"
200436,"1959-03-03",Douadi,Rusterholz,M,"1999-01-20",200436,62451,"2002-05-24","9999-01-01"
200477,"1955-04-08",Weidon,Mahnke,M,"1999-07-27",200477,47190,"1999-10-10","2000-10-09"
200477,"1955-04-08",Weidon,Mahnke,M,"1999-07-27",200477,46874,"2000-10-09","2001-10-09"
200477,"1955-04-08",Weidon,Mahnke,M,"1999-07-27",200477,47481,"2001-10-09","9999-01-01"
200723,"1956-02-18",Honesty,Paludetto,F,"1999-08-16",200723,56585,"1999-08-16","2000-08-15"
200723,"1956-02-18",Honesty,Paludetto,F,"1999-08-16",200723,60086,"2000-08-15","2001-08-15"
200723,"1956-02-18",Honesty,Paludetto,F,"1999-08-16",200723,61902,"2001-08-15","9999-01-01"
200738,"1955-09-30",Mads,Bach,M,"1999-09-08",200738,44296,"1999-10-31","2000-10-29"
200738,"1955-09-30",Mads,Bach,M,"1999-09-08",200738,45591,"2000-10-29","2001-10-29"
200738,"1955-09-30",Mads,Bach,M,"1999-09-08",200738,46475,"2001-10-29","9999-01-01"
200860,"1955-09-11",Gino,Brickell,F,"1999-04-17",200860,56700,"1999-04-17","2000-04-16"
200860,"1955-09-11",Gino,Brickell,F,"1999-04-17",200860,56857,"2000-04-16","2001-04-16"
200860,"1955-09-11",Gino,Brickell,F,"1999-04-17",200860,58808,"2001-04-16","2002-04-16"
200860,"1955-09-11",Gino,Brickell,F,"1999-04-17",200860,62660,"2002-04-16","9999-01-01"
201297,"1954-04-29",Chaosheng,Hennebert,F,"1999-02-20",201297,67352,"1999-02-20","2000-02-20"
201297,"1954-04-29",Chaosheng,Hennebert,F,"1999-02-20",201297,71029,"2000-02-20","2001-02-19"
201297,"1954-04-29",Chaosheng,Hennebert,F,"1999-02-20",201297,71591,"2001-02-19","2002-02-19"
